,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2072,22.0,1.0,Travel_Frequently,Research & Development,22.0,4.0,Medical,Male,1.0,Sales Representative,Married,26540.0,0.0,24.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,4.0
2073,46.0,0.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,Male,2.0,Research Scientist,Married,165550.0,8.0,14.0,2.0,28.0,4.0,26.0,15.0,9.0,3.0,1.0,3.0,3.0,3.0
2074,44.0,0.0,Non-Travel,Research & Development,20.0,3.0,Life Sciences,Male,1.0,Sales Representative,Single,45560.0,2.0,13.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0
2075,33.0,0.0,Travel_Rarely,Research & Development,28.0,4.0,Life Sciences,Female,1.0,Manager,Married,60910.0,1.0,15.0,0.0,5.0,6.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0
2076,41.0,1.0,Non-Travel,Research & Development,12.0,3.0,Life Sciences,Male,2.0,Sales Representative,Divorced,195660.0,6.0,16.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0
2077,30.0,0.0,Travel_Rarely,Sales,20.0,3.0,Marketing,Male,3.0,Sales Executive,Divorced,48100.0,8.0,18.0,0.0,8.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0
2078,40.0,0.0,Travel_Frequently,Sales,9.0,3.0,Medical,Male,1.0,Manufacturing Director,Married,45230.0,5.0,16.0,1.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0
2079,50.0,0.0,Travel_Frequently,Research & Development,25.0,4.0,Life Sciences,Female,2.0,Healthcare Representative,Married,32020.0,2.0,24.0,1.0,32.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0
2080,28.0,0.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,Male,2.0,Research Scientist,Married,23510.0,1.0,16.0,0.0,6.0,4.0,6.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0
2081,46.0,0.0,Travel_Rarely,Research & Development,8.0,4.0,Other,Male,3.0,Manager,Married,17020.0,5.0,21.0,0.0,25.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0,3.0,4.0
2082,35.0,0.0,Travel_Rarely,Sales,4.0,4.0,Marketing,Male,1.0,Laboratory Technician,Married,180410.0,3.0,20.0,1.0,15.0,3.0,7.0,1.0,7.0,3.0,1.0,3.0,2.0,4.0
2083,24.0,1.0,Travel_Rarely,Human Resources,28.0,4.0,Human Resources,Male,3.0,Manufacturing Director,Married,28860.0,1.0,19.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0
2084,33.0,0.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,Female,1.0,Sales Executive,Married,20970.0,1.0,14.0,2.0,10.0,5.0,10.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0
2085,36.0,0.0,Travel_Rarely,Research & Development,9.0,2.0,Medical,Male,2.0,Sales Executive,Divorced,119350.0,1.0,11.0,3.0,7.0,6.0,7.0,1.0,7.0,3.0,3.0,3.0,4.0,3.0
2086,30.0,0.0,Travel_Rarely,Sales,29.0,3.0,Marketing,Male,1.0,Sales Executive,Divorced,25460.0,1.0,14.0,1.0,10.0,2.0,10.0,8.0,9.0,3.0,3.0,2.0,3.0,3.0
2087,44.0,0.0,Travel_Rarely,Research & Development,3.0,4.0,Medical,Male,2.0,Research Scientist,Single,25640.0,1.0,12.0,3.0,20.0,3.0,20.0,13.0,17.0,4.0,4.0,3.0,1.0,3.0
2088,20.0,0.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,Male,1.0,Human Resources,Single,84120.0,1.0,13.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0
2089,46.0,0.0,Travel_Rarely,Sales,9.0,1.0,Medical,Female,1.0,Sales Executive,Divorced,141180.0,2.0,22.0,0.0,12.0,3.0,6.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0
2090,42.0,0.0,Non-Travel,Research & Development,5.0,4.0,Medical,Male,5.0,Sales Executive,Married,170460.0,7.0,11.0,0.0,10.0,3.0,4.0,0.0,3.0,4.0,1.0,4.0,2.0,3.0
2091,60.0,0.0,Travel_Rarely,Sales,2.0,2.0,Life Sciences,Male,2.0,Sales Executive,Divorced,25640.0,0.0,14.0,1.0,12.0,3.0,11.0,1.0,9.0,2.0,4.0,3.0,3.0,3.0
2092,32.0,0.0,Travel_Frequently,Sales,10.0,3.0,Life Sciences,Female,1.0,Sales Executive,Married,102660.0,1.0,11.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
2093,32.0,0.0,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,Female,2.0,Research Scientist,Single,50700.0,4.0,12.0,1.0,10.0,6.0,8.0,0.0,7.0,4.0,3.0,3.0,3.0,3.0
2094,36.0,0.0,Travel_Rarely,Sales,3.0,2.0,Marketing,Male,4.0,Healthcare Representative,Divorced,178610.0,2.0,18.0,0.0,17.0,2.0,7.0,7.0,7.0,3.0,1.0,3.0,2.0,3.0
2095,33.0,0.0,Travel_Rarely,Sales,26.0,2.0,Marketing,Male,1.0,Research Scientist,Married,42300.0,0.0,12.0,0.0,15.0,0.0,14.0,4.0,10.0,1.0,4.0,3.0,3.0,3.0
2096,40.0,0.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,Female,2.0,Research Scientist,Divorced,37800.0,7.0,12.0,0.0,7.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0
2097,25.0,0.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,Female,1.0,Laboratory Technician,Single,27680.0,0.0,22.0,1.0,5.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0
2098,30.0,0.0,Travel_Rarely,Sales,9.0,3.0,Marketing,Female,1.0,Research Scientist,Married,90710.0,0.0,19.0,1.0,12.0,2.0,11.0,5.0,7.0,4.0,2.0,3.0,2.0,3.0
2099,42.0,0.0,Travel_Frequently,Human Resources,8.0,2.0,Medical,Male,1.0,Sales Executive,Married,106480.0,3.0,13.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0
2100,35.0,0.0,Non-Travel,Research & Development,1.0,1.0,Life Sciences,Male,2.0,Sales Executive,Married,136100.0,4.0,22.0,2.0,16.0,4.0,13.0,4.0,12.0,3.0,4.0,2.0,2.0,4.0
2101,27.0,0.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,Male,3.0,Manufacturing Director,Married,34080.0,1.0,24.0,0.0,9.0,2.0,9.0,6.0,8.0,1.0,1.0,2.0,3.0,4.0
2102,54.0,0.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,Male,2.0,Sales Representative,Divorced,29830.0,7.0,14.0,1.0,33.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0
2103,44.0,0.0,Travel_Rarely,Human Resources,4.0,4.0,Life Sciences,Male,5.0,Laboratory Technician,Married,76320.0,1.0,21.0,0.0,10.0,3.0,10.0,7.0,7.0,1.0,4.0,3.0,3.0,4.0
2104,19.0,1.0,Non-Travel,Sales,2.0,2.0,Other,Male,3.0,Healthcare Representative,Single,98240.0,1.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0
2105,29.0,0.0,Travel_Rarely,Research & Development,19.0,4.0,Life Sciences,Male,1.0,Manufacturing Director,Divorced,99500.0,1.0,20.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0
2106,54.0,0.0,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,Male,2.0,Sales Executive,Married,20930.0,3.0,19.0,0.0,36.0,2.0,10.0,0.0,9.0,4.0,4.0,3.0,3.0,3.0
2107,31.0,0.0,Travel_Rarely,Research & Development,21.0,3.0,Life Sciences,Male,2.0,Laboratory Technician,Married,99800.0,1.0,12.0,0.0,6.0,1.0,6.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0
2108,31.0,0.0,Travel_Rarely,Sales,24.0,1.0,Marketing,Female,1.0,Sales Executive,Single,38940.0,1.0,12.0,0.0,10.0,3.0,10.0,1.0,8.0,3.0,1.0,3.0,4.0,3.0
2109,59.0,0.0,Travel_Rarely,Research & Development,3.0,4.0,Technical Degree,Male,1.0,Research Scientist,Single,40510.0,5.0,16.0,3.0,13.0,3.0,6.0,0.0,5.0,3.0,4.0,3.0,3.0,3.0
2110,43.0,0.0,Travel_Rarely,Research & Development,11.0,2.0,Life Sciences,Male,3.0,Laboratory Technician,Married,168350.0,3.0,17.0,1.0,25.0,3.0,8.0,0.0,7.0,3.0,4.0,3.0,3.0,3.0
2111,49.0,0.0,Travel_Rarely,Sales,14.0,4.0,Life Sciences,Male,2.0,Research Scientist,Married,62300.0,2.0,14.0,0.0,23.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0
2112,36.0,0.0,Travel_Frequently,Sales,5.0,2.0,Marketing,Female,1.0,Laboratory Technician,Married,47170.0,1.0,19.0,1.0,12.0,3.0,11.0,0.0,7.0,3.0,2.0,2.0,3.0,3.0
2113,48.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,Female,2.0,Laboratory Technician,Single,132370.0,5.0,13.0,1.0,7.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0
2114,27.0,0.0,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,Male,2.0,Laboratory Technician,Divorced,37550.0,1.0,19.0,0.0,5.0,2.0,5.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0
2115,29.0,0.0,Travel_Rarely,Sales,17.0,4.0,Medical,Male,1.0,Laboratory Technician,Divorced,65820.0,1.0,19.0,1.0,6.0,3.0,6.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0
2116,48.0,0.0,Travel_Rarely,Sales,1.0,1.0,Marketing,Male,2.0,Manufacturing Director,Single,74060.0,6.0,14.0,2.0,25.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0
2117,29.0,0.0,Travel_Rarely,Research & Development,3.0,3.0,Technical Degree,Female,2.0,Healthcare Representative,Divorced,48050.0,3.0,16.0,1.0,9.0,2.0,7.0,1.0,7.0,4.0,4.0,2.0,3.0,3.0
2118,34.0,0.0,Travel_Rarely,Sales,9.0,4.0,Medical,Female,2.0,Laboratory Technician,Married,27410.0,0.0,15.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0
2119,44.0,0.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,Female,1.0,Laboratory Technician,Married,42620.0,7.0,18.0,0.0,26.0,2.0,22.0,3.0,10.0,2.0,2.0,3.0,3.0,3.0
2120,33.0,0.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,Female,2.0,Research Scientist,Divorced,161840.0,0.0,13.0,1.0,10.0,2.0,9.0,0.0,8.0,4.0,3.0,3.0,4.0,3.0
2121,19.0,0.0,Travel_Rarely,Sales,2.0,4.0,Marketing,Male,3.0,Laboratory Technician,Single,115570.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,4.0
2122,23.0,0.0,Travel_Rarely,Sales,2.0,3.0,Medical,Male,3.0,Laboratory Technician,Married,18780.0,1.0,13.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0
2123,25.0,1.0,Travel_Frequently,Research & Development,1.0,1.0,Life Sciences,Male,1.0,Manufacturing Director,Single,109320.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0
2124,26.0,0.0,Travel_Rarely,Human Resources,9.0,3.0,Life Sciences,Male,2.0,Research Scientist,Single,68110.0,1.0,11.0,1.0,8.0,4.0,8.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0
2125,45.0,1.0,Travel_Rarely,Human Resources,12.0,3.0,Human Resources,Male,2.0,Laboratory Technician,Single,43060.0,2.0,11.0,2.0,26.0,3.0,24.0,1.0,11.0,1.0,2.0,3.0,3.0,3.0
2126,55.0,0.0,Non-Travel,Research & Development,27.0,3.0,Life Sciences,Female,2.0,Manager,Divorced,48590.0,1.0,24.0,1.0,34.0,3.0,33.0,15.0,0.0,4.0,2.0,3.0,4.0,4.0
2127,21.0,1.0,Travel_Frequently,Research & Development,20.0,2.0,Medical,Female,4.0,Research Scientist,Single,53370.0,1.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0
2128,46.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,Male,1.0,Manufacturing Director,Married,23400.0,2.0,13.0,1.0,26.0,2.0,11.0,0.0,8.0,4.0,2.0,3.0,1.0,3.0
2129,34.0,0.0,Travel_Rarely,Sales,13.0,4.0,Medical,Male,3.0,Sales Representative,Single,74910.0,0.0,14.0,1.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0
2130,51.0,0.0,Travel_Frequently,Research & Development,14.0,3.0,Life Sciences,Male,2.0,Research Director,Divorced,105270.0,4.0,14.0,0.0,31.0,3.0,29.0,11.0,10.0,4.0,2.0,2.0,3.0,3.0
2131,59.0,0.0,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,Male,2.0,Research Scientist,Single,165950.0,6.0,21.0,1.0,25.0,2.0,9.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0
2132,34.0,0.0,Travel_Frequently,Sales,14.0,4.0,Medical,Female,3.0,Research Scientist,Divorced,88340.0,4.0,13.0,1.0,15.0,1.0,11.0,5.0,10.0,3.0,2.0,4.0,3.0,3.0
2133,28.0,0.0,Travel_Frequently,Research & Development,2.0,3.0,Other,Female,1.0,Manager,Single,55770.0,0.0,19.0,0.0,5.0,3.0,4.0,0.0,2.0,4.0,3.0,2.0,3.0,3.0
2134,44.0,0.0,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,Male,2.0,Research Scientist,Divorced,47070.0,1.0,17.0,0.0,26.0,4.0,25.0,14.0,13.0,3.0,1.0,2.0,1.0,3.0
2135,34.0,0.0,Travel_Frequently,Sales,1.0,3.0,Life Sciences,Male,2.0,Sales Executive,Married,24000.0,4.0,18.0,1.0,14.0,3.0,10.0,1.0,8.0,3.0,2.0,4.0,3.0,3.0
2136,35.0,0.0,Travel_Rarely,Research & Development,9.0,3.0,Life Sciences,Male,4.0,Healthcare Representative,Married,98240.0,0.0,19.0,0.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
2137,42.0,0.0,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,Female,1.0,Manager,Married,64470.0,6.0,13.0,0.0,18.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0
2138,43.0,0.0,Travel_Rarely,Research & Development,7.0,2.0,Medical,Female,1.0,Laboratory Technician,Single,195020.0,3.0,18.0,2.0,23.0,3.0,21.0,15.0,17.0,4.0,4.0,4.0,4.0,3.0
2139,36.0,0.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,Male,1.0,Healthcare Representative,Single,27250.0,9.0,21.0,1.0,18.0,4.0,16.0,5.0,12.0,3.0,2.0,3.0,2.0,4.0
2140,44.0,1.0,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,Female,2.0,Laboratory Technician,Married,62720.0,1.0,19.0,1.0,10.0,3.0,10.0,0.0,5.0,1.0,4.0,3.0,3.0,3.0
2141,28.0,0.0,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,Female,2.0,Sales Representative,Married,21270.0,1.0,14.0,0.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0
2142,51.0,0.0,Travel_Frequently,Sales,21.0,4.0,Medical,Male,2.0,Research Scientist,Single,182000.0,0.0,17.0,0.0,8.0,3.0,7.0,7.0,7.0,2.0,3.0,2.0,3.0,3.0
2143,30.0,0.0,Non-Travel,Research & Development,2.0,4.0,Other,Male,1.0,Research Scientist,Single,20960.0,7.0,11.0,3.0,10.0,2.0,8.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0
2144,29.0,1.0,Travel_Rarely,Research & Development,29.0,4.0,Technical Degree,Female,1.0,Sales Representative,Divorced,28860.0,3.0,13.0,0.0,10.0,4.0,7.0,7.0,7.0,2.0,3.0,3.0,3.0,3.0
2145,28.0,0.0,Travel_Rarely,Sales,1.0,4.0,Life Sciences,Female,2.0,Sales Representative,Single,20330.0,2.0,15.0,1.0,5.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0
2146,25.0,0.0,Travel_Rarely,Research & Development,18.0,2.0,Life Sciences,Male,1.0,Research Scientist,Single,36220.0,1.0,25.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0
2147,32.0,0.0,Travel_Rarely,Research & Development,10.0,4.0,Other,Female,1.0,Sales Executive,Married,42330.0,1.0,11.0,0.0,10.0,5.0,10.0,0.0,8.0,3.0,4.0,4.0,3.0,3.0
2148,45.0,0.0,Travel_Frequently,Research & Development,19.0,3.0,Medical,Male,3.0,Laboratory Technician,Single,36810.0,3.0,17.0,1.0,22.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0
2149,39.0,0.0,Travel_Rarely,Sales,29.0,1.0,Marketing,Female,1.0,Laboratory Technician,Divorced,54600.0,6.0,13.0,2.0,21.0,3.0,19.0,15.0,2.0,3.0,2.0,3.0,3.0,3.0
2150,58.0,0.0,Travel_Rarely,Research & Development,27.0,3.0,Other,Male,2.0,Laboratory Technician,Divorced,21870.0,1.0,18.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0
2151,32.0,1.0,Travel_Rarely,Research & Development,5.0,3.0,Technical Degree,Female,1.0,Sales Executive,Married,96020.0,1.0,13.0,1.0,10.0,3.0,10.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0
2152,39.0,1.0,Travel_Rarely,Research & Development,18.0,2.0,Life Sciences,Male,2.0,Laboratory Technician,Single,28360.0,0.0,20.0,0.0,6.0,3.0,5.0,0.0,3.0,3.0,1.0,3.0,2.0,4.0
2153,30.0,0.0,Travel_Rarely,Sales,9.0,1.0,Marketing,Male,4.0,Research Director,Married,40890.0,0.0,18.0,0.0,10.0,2.0,9.0,6.0,7.0,1.0,4.0,3.0,4.0,3.0
2154,36.0,0.0,Travel_Rarely,Sales,1.0,3.0,Marketing,Male,2.0,Sales Executive,Married,166270.0,3.0,12.0,0.0,10.0,5.0,7.0,1.0,7.0,4.0,3.0,3.0,2.0,3.0
2155,46.0,0.0,Travel_Rarely,Sales,4.0,3.0,Medical,Male,1.0,Research Scientist,Single,26190.0,6.0,12.0,1.0,10.0,3.0,7.0,5.0,7.0,4.0,1.0,4.0,2.0,3.0
2156,28.0,0.0,Non-Travel,Research & Development,1.0,3.0,Medical,Male,5.0,Sales Executive,Married,56790.0,0.0,13.0,0.0,10.0,2.0,9.0,7.0,5.0,3.0,4.0,3.0,2.0,3.0
2157,50.0,0.0,Travel_Rarely,Research & Development,20.0,2.0,Medical,Female,5.0,Laboratory Technician,Married,154020.0,4.0,21.0,0.0,25.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0
2158,40.0,1.0,Travel_Rarely,Sales,8.0,1.0,Other,Male,1.0,Laboratory Technician,Single,59850.0,2.0,13.0,3.0,9.0,1.0,5.0,1.0,0.0,4.0,2.0,3.0,2.0,3.0
2159,52.0,1.0,Travel_Rarely,Research & Development,3.0,2.0,Technical Degree,Male,3.0,Laboratory Technician,Single,25790.0,9.0,19.0,1.0,10.0,1.0,8.0,7.0,7.0,2.0,2.0,2.0,3.0,3.0
2160,30.0,0.0,Travel_Rarely,Research & Development,6.0,4.0,Medical,Female,1.0,Sales Executive,Married,30410.0,1.0,11.0,1.0,9.0,2.0,9.0,0.0,8.0,2.0,1.0,3.0,2.0,3.0
2161,39.0,0.0,Travel_Rarely,Research & Development,26.0,1.0,Medical,Male,2.0,Healthcare Representative,Single,34470.0,0.0,14.0,0.0,9.0,5.0,8.0,1.0,7.0,1.0,3.0,3.0,3.0,3.0
2162,31.0,0.0,Non-Travel,Research & Development,1.0,2.0,Medical,Male,1.0,Sales Executive,Divorced,195130.0,1.0,12.0,1.0,10.0,1.0,10.0,9.0,6.0,4.0,3.0,2.0,2.0,3.0
2163,41.0,0.0,Non-Travel,Sales,6.0,3.0,Life Sciences,Female,1.0,Research Director,Single,27730.0,1.0,11.0,0.0,19.0,3.0,19.0,11.0,9.0,3.0,2.0,3.0,3.0,3.0
2164,31.0,1.0,Travel_Frequently,Research & Development,3.0,1.0,Life Sciences,Male,1.0,Sales Executive,Single,71040.0,1.0,14.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0
2165,44.0,1.0,Travel_Rarely,Sales,5.0,3.0,Life Sciences,Male,1.0,Laboratory Technician,Married,63220.0,4.0,11.0,1.0,10.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0
2166,42.0,0.0,Non-Travel,Research & Development,4.0,3.0,Life Sciences,Male,2.0,Laboratory Technician,Married,20830.0,0.0,12.0,2.0,21.0,3.0,20.0,2.0,10.0,3.0,3.0,2.0,2.0,3.0
2167,55.0,0.0,Travel_Rarely,Sales,11.0,3.0,Technical Degree,Male,2.0,Manufacturing Director,Married,83810.0,4.0,15.0,1.0,23.0,3.0,19.0,9.0,11.0,4.0,3.0,3.0,3.0,3.0
2168,56.0,0.0,Travel_Rarely,Sales,3.0,2.0,Medical,Female,3.0,Manufacturing Director,Single,26910.0,6.0,16.0,1.0,36.0,6.0,7.0,7.0,7.0,4.0,2.0,3.0,3.0,3.0
2169,40.0,0.0,Non-Travel,Research & Development,1.0,1.0,Life Sciences,Male,1.0,Laboratory Technician,Divorced,42860.0,9.0,15.0,0.0,6.0,6.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0
2170,34.0,0.0,Travel_Rarely,Research & Development,3.0,2.0,Technical Degree,Male,2.0,Research Director,Divorced,26590.0,0.0,24.0,3.0,10.0,2.0,9.0,1.0,6.0,4.0,4.0,2.0,3.0,4.0
2171,40.0,0.0,Travel_Rarely,Sales,4.0,3.0,Medical,Male,2.0,Sales Executive,Single,94340.0,1.0,13.0,1.0,9.0,3.0,9.0,8.0,8.0,3.0,4.0,3.0,2.0,3.0
2172,41.0,0.0,Travel_Frequently,Sales,1.0,4.0,Other,Female,2.0,Healthcare Representative,Divorced,55610.0,0.0,11.0,0.0,10.0,2.0,9.0,1.0,7.0,3.0,1.0,3.0,2.0,3.0
2173,35.0,0.0,Travel_Frequently,Sales,1.0,2.0,Technical Degree,Male,2.0,Manager,Single,66460.0,1.0,13.0,1.0,9.0,2.0,9.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0
2174,51.0,0.0,Travel_Rarely,Sales,18.0,2.0,Life Sciences,Male,4.0,Manufacturing Director,Divorced,77250.0,1.0,13.0,1.0,33.0,2.0,33.0,0.0,10.0,3.0,2.0,3.0,3.0,3.0
2175,38.0,0.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,Female,1.0,Research Scientist,Divorced,107250.0,3.0,18.0,0.0,11.0,5.0,7.0,1.0,7.0,2.0,1.0,3.0,2.0,3.0
2176,34.0,0.0,Travel_Rarely,Sales,4.0,3.0,Life Sciences,Male,2.0,Research Scientist,Single,88470.0,1.0,16.0,0.0,10.0,3.0,10.0,9.0,6.0,3.0,1.0,4.0,4.0,3.0
2177,25.0,0.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,Female,4.0,Research Scientist,Married,20450.0,3.0,19.0,0.0,7.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0
2178,58.0,1.0,Travel_Rarely,Sales,1.0,4.0,Technical Degree,Male,2.0,Sales Executive,Married,10090.0,7.0,13.0,2.0,31.0,3.0,10.0,5.0,9.0,3.0,1.0,2.0,4.0,3.0
2179,40.0,0.0,Travel_Rarely,Research & Development,14.0,4.0,Medical,Female,1.0,Research Scientist,Married,33480.0,3.0,22.0,0.0,7.0,2.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,4.0
2180,36.0,0.0,Travel_Frequently,Sales,16.0,2.0,Life Sciences,Male,1.0,Research Scientist,Married,12810.0,2.0,11.0,0.0,17.0,2.0,15.0,6.0,13.0,1.0,1.0,2.0,3.0,3.0
2181,48.0,0.0,Travel_Rarely,Research & Development,2.0,1.0,Life Sciences,Male,2.0,Research Scientist,Single,28190.0,1.0,20.0,0.0,11.0,2.0,10.0,0.0,8.0,4.0,4.0,3.0,2.0,4.0
2182,27.0,0.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,Female,2.0,Laboratory Technician,Married,48510.0,8.0,18.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0
2183,51.0,0.0,Travel_Rarely,Research & Development,4.0,1.0,Medical,Female,3.0,Manufacturing Director,Single,40280.0,3.0,14.0,0.0,29.0,3.0,5.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0
2184,18.0,0.0,Non-Travel,Research & Development,1.0,4.0,Medical,Male,2.0,Sales Executive,Single,27200.0,1.0,22.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0
2185,35.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Other,Female,2.0,Research Director,Married,81200.0,0.0,13.0,0.0,10.0,2.0,9.0,0.0,0.0,4.0,4.0,3.0,2.0,3.0
2186,27.0,0.0,Travel_Frequently,Research & Development,26.0,4.0,Medical,Female,1.0,Research Director,Single,46470.0,3.0,17.0,0.0,8.0,3.0,6.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0
2187,55.0,1.0,Travel_Rarely,Research & Development,19.0,3.0,Technical Degree,Male,1.0,Human Resources,Single,46800.0,6.0,14.0,3.0,24.0,0.0,19.0,3.0,8.0,1.0,3.0,2.0,4.0,3.0
2188,56.0,0.0,Travel_Rarely,Research & Development,24.0,4.0,Life Sciences,Male,2.0,Laboratory Technician,Married,32210.0,4.0,15.0,2.0,33.0,2.0,19.0,15.0,9.0,4.0,2.0,3.0,3.0,3.0
2189,34.0,0.0,Non-Travel,Sales,1.0,2.0,Life Sciences,Male,2.0,Research Scientist,Divorced,86210.0,1.0,17.0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0
2190,40.0,0.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,Male,2.0,Sales Executive,Divorced,45770.0,5.0,11.0,1.0,15.0,3.0,12.0,11.0,8.0,2.0,3.0,3.0,2.0,3.0
2191,34.0,0.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,Male,1.0,Research Scientist,Married,45530.0,4.0,18.0,1.0,10.0,2.0,8.0,7.0,7.0,2.0,3.0,3.0,4.0,3.0
2192,31.0,1.0,Travel_Frequently,Research & Development,2.0,2.0,Medical,Female,2.0,Manufacturing Director,Single,53960.0,7.0,17.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0
